16900,9300,100,100,100,100,7.72728e-08
16900,9100,100,100,100,100,1.77011e-07
16900,8900,100,100,100,100,4.06697e-07
17100,8900,100,100,100,100,6.5032e-07
17100,9100,100,100,100,100,2.8263e-07
17300,9100,100,100,100,100,4.49953e-07
17300,8900,100,100,100,100,1.03812e-06
17500,8900,100,100,100,100,1.64899e-06
17500,9100,100,100,100,100,7.11755e-07
17500,9300,100,100,100,100,3.0769e-07
17300,9300,100,100,100,100,1.95424e-07
17300,9500,100,100,100,100,8.50375e-08
17500,9500,100,100,100,100,1.33203e-07
17700,9500,100,100,100,100,2.05891e-07
17900,9500,100,100,100,100,3.12737e-07
17900,9300,100,100,100,100,7.32761e-07
17700,9300,100,100,100,100,4.78702e-07
17700,9100,100,100,100,100,1.11415e-06
17700,8900,100,100,100,100,2.596e-06
17900,8900,100,100,100,100,4.03236e-06
17900,9100,100,100,100,100,1.71825e-06
18100,9100,100,100,100,100,2.5987e-06
18100,8900,100,100,100,100,6.15028e-06
18300,8900,100,100,100,100,9.16567e-06
18300,9100,100,100,100,100,3.83639e-06
18300,9300,100,100,100,100,1.60681e-06
18100,9300,100,100,100,100,1.09874e-06
18100,9500,100,100,100,100,4.64872e-07
18300,9500,100,100,100,100,6.73473e-07
18500,9500,100,100,100,100,9.4716e-07
18500,9300,100,100,100,100,2.28195e-06
18700,9300,100,100,100,100,3.13429e-06
18700,9500,100,100,100,100,1.28829e-06
18900,9500,100,100,100,100,1.68882e-06
19100,9500,100,100,100,100,2.12712e-06
19100,9300,100,100,100,100,5.26948e-06
18900,9300,100,100,100,100,4.1476e-06
18900,9100,100,100,100,100,1.02021e-05
19100,9100,100,100,100,100,1.30797e-05
19100,8900,100,100,100,100,3.25278e-05
18900,8900,100,100,100,100,2.51317e-05
18700,8900,100,100,100,100,1.86168e-05
18500,8900,100,100,100,100,1.32803e-05
18500,9100,100,100,100,100,5.50277e-06
18700,9100,100,100,100,100,7.63457e-06
18700,8500,100,100,100,100,0.000111014
18500,8500,100,100,100,100,7.75053e-05
18500,8700,100,100,100,100,3.20731e-05
18700,8700,100,100,100,100,4.54417e-05
18900,8700,100,100,100,100,6.19947e-05
19100,8700,100,100,100,100,8.10428e-05
19100,8500,100,100,100,100,0.000202275
18900,8500,100,100,100,100,0.000153123
18900,8300,100,100,100,100,0.000378633
19100,8300,100,100,100,100,0.000505699
19100,8100,100,100,100,100,0.00126623
18900,8100,100,100,100,100,0.00093718
18700,8100,100,100,100,100,0.000663893
18700,8300,100,100,100,100,0.000271403
18500,8300,100,100,100,100,0.000187382
18500,8100,100,100,100,100,0.000453189
18300,8100,100,100,100,100,0.000300137
18100,8100,100,100,100,100,0.000194133
18100,8300,100,100,100,100,8.18277e-05
18300,8300,100,100,100,100,0.000125389
18300,8700,100,100,100,100,2.19106e-05
18300,8500,100,100,100,100,5.2404e-05
18100,8500,100,100,100,100,3.45121e-05
18100,8700,100,100,100,100,1.45647e-05
17900,8700,100,100,100,100,9.47095e-06
17900,8500,100,100,100,100,2.22645e-05
17700,8500,100,100,100,100,1.41465e-05
17700,8700,100,100,100,100,6.05606e-06
17700,8300,100,100,100,100,3.30933e-05
17900,8300,100,100,100,100,5.23898e-05
17900,8100,100,100,100,100,0.000123407
17700,8100,100,100,100,100,7.75417e-05
17700,7900,100,100,100,100,0.000182017
17900,7900,100,100,100,100,0.000291037
17900,7700,100,100,100,100,0.000687282
17700,7700,100,100,100,100,0.000428108
17700,7500,100,100,100,100,0.00100914
17700,7300,100,100,100,100,0.00238448
17900,7300,100,100,100,100,0.00385097
17900,7500,100,100,100,100,0.00162547
18100,7500,100,100,100,100,0.00260344
18100,7300,100,100,100,100,0.00619621
18300,7300,100,100,100,100,0.00988225
18300,7500,100,100,100,100,0.00412372
18300,7700,100,100,100,100,0.00172125
18100,7700,100,100,100,100,0.00109493
18100,7900,100,100,100,100,0.000460875
18300,7900,100,100,100,100,0.000718653
18500,7900,100,100,100,100,0.0010963
18500,7700,100,100,100,100,0.00265228
18700,7700,100,100,100,100,0.00397636
18700,7900,100,100,100,100,0.00162461
18900,7900,100,100,100,100,0.00232152
19100,7900,100,100,100,100,0.00317494
19100,7700,100,100,100,100,0.00797026
18900,7700,100,100,100,100,0.00575403
18900,7500,100,100,100,100,0.0142658
19100,7500,100,100,100,100,0.0200264
19100,7300,100,100,100,100,0.0503436
18900,7300,100,100,100,100,0.0353658
18700,7300,100,100,100,100,0.0238115
18500,7300,100,100,100,100,0.01552
18500,7500,100,100,100,100,0.00641645
18700,7500,100,100,100,100,0.00973205
18700,6900,100,100,100,100,0.142157
18500,6900,100,100,100,100,0.0906771
18500,7100,100,100,100,100,0.0375263
18700,7100,100,100,100,100,0.0582188
18900,7100,100,100,100,100,0.0876166
19100,7100,100,100,100,100,0.12653
19100,6900,100,100,100,100,0.317515
18900,6900,100,100,100,100,0.216709
18900,6700,100,100,100,100,0.534079
19100,6700,100,100,100,100,0.793246
19100,6500,100,100,100,100,1.96023
18900,6500,100,100,100,100,1.30595
18700,6500,100,100,100,100,0.839057
18700,6700,100,100,100,100,0.346242
18500,6700,100,100,100,100,0.218837
18500,6500,100,100,100,100,0.526745
18300,6500,100,100,100,100,0.326428
18100,6500,100,100,100,100,0.201158
18100,6700,100,100,100,100,0.0841278
18300,6700,100,100,100,100,0.136207
18300,7100,100,100,100,100,0.0236891
18300,6900,100,100,100,100,0.0568012
18100,6900,100,100,100,100,0.0352196
18100,7100,100,100,100,100,0.0147634
17900,7100,100,100,100,100,0.00914109
17900,6900,100,100,100,100,0.0217443
17700,6900,100,100,100,100,0.013419
17700,7100,100,100,100,100,0.00564888
17700,6700,100,100,100,100,0.031966
17900,6700,100,100,100,100,0.0518389
17900,6500,100,100,100,100,0.123846
17700,6500,100,100,100,100,0.0763498
17500,6500,100,100,100,100,0.0471388
17500,6700,100,100,100,100,0.019746
17300,6700,100,100,100,100,0.0122089
17300,6500,100,100,100,100,0.0290997
17100,6500,100,100,100,100,0.0179084
16900,6500,100,100,100,100,0.0109464
16900,6700,100,100,100,100,0.00463404
17100,6700,100,100,100,100,0.00753883
17100,6900,100,100,100,100,0.00317763
16900,6900,100,100,100,100,0.0019618
16900,7100,100,100,100,100,0.000831175
17100,7100,100,100,100,100,0.00134188
17300,7100,100,100,100,100,0.0021641
17500,7100,100,100,100,100,0.00349347
17500,6900,100,100,100,100,0.00829344
17300,6900,100,100,100,100,0.0051335
17300,7900,100,100,100,100,7.04052e-05
17500,7900,100,100,100,100,0.000113278
17500,7700,100,100,100,100,0.000265813
17300,7700,100,100,100,100,0.00016502
17300,7500,100,100,100,100,0.000387966
17500,7500,100,100,100,100,0.000625464
17500,7300,100,100,100,100,0.00147599
17300,7300,100,100,100,100,0.00091492
16900,7300,100,100,100,100,0.000352652
17100,7300,100,100,100,100,0.000567975
17100,7500,100,100,100,100,0.000241043
16900,7500,100,100,100,100,0.000149913
16900,7700,100,100,100,100,6.38783e-05
17100,7700,100,100,100,100,0.000102592
17100,7900,100,100,100,100,4.37975e-05
16900,7900,100,100,100,100,2.72914e-05
16500,7900,100,100,100,100,1.06172e-05
16700,7900,100,100,100,100,1.70259e-05
16700,7700,100,100,100,100,3.9788e-05
16500,7700,100,100,100,100,2.47395e-05
16500,7500,100,100,100,100,5.77068e-05
16700,7500,100,100,100,100,9.31655e-05
16700,7300,100,100,100,100,0.00021848
16500,7300,100,100,100,100,0.000134662
16100,7300,100,100,100,100,4.97675e-05
16300,7300,100,100,100,100,8.23202e-05
16300,7500,100,100,100,100,3.55215e-05
16100,7500,100,100,100,100,2.16669e-05
16100,7700,100,100,100,100,9.41297e-06
16300,7700,100,100,100,100,1.53152e-05
16300,7900,100,100,100,100,6.60268e-06
16100,7900,100,100,100,100,4.08406e-06
16300,6900,100,100,100,100,0.000439526
16100,6900,100,100,100,100,0.000259916
16100,7100,100,100,100,100,0.000113966
16300,7100,100,100,100,100,0.000190461
16500,7100,100,100,100,100,0.000314147
16700,7100,100,100,100,100,0.000512824
16700,6900,100,100,100,100,0.00120402
16500,6900,100,100,100,100,0.000732043
16500,6700,100,100,100,100,0.00170233
16700,6700,100,100,100,100,0.00282525
16700,6500,100,100,100,100,0.00661961
16500,6500,100,100,100,100,0.00394621
16300,6500,100,100,100,100,0.00231232
16300,6700,100,100,100,100,0.00101059
16100,6700,100,100,100,100,0.00058968
16100,6500,100,100,100,100,0.00132904
15900,6500,100,100,100,100,0.000748392
15900,6700,100,100,100,100,0.000337651
15700,6700,100,100,100,100,0.000189567
15700,6500,100,100,100,100,0.000412708
15500,6500,100,100,100,100,0.000222928
15300,6500,100,100,100,100,0.00011803
15300,6700,100,100,100,100,5.63052e-05
15500,6700,100,100,100,100,0.000104331
15500,6900,100,100,100,100,4.82916e-05
15300,6900,100,100,100,100,2.65348e-05
15300,7100,100,100,100,100,1.23733e-05
15500,7100,100,100,100,100,2.21422e-05
15700,7100,100,100,100,100,3.8907e-05
15900,7100,100,100,100,100,6.71545e-05
15900,6900,100,100,100,100,0.000151092
15700,6900,100,100,100,100,8.62329e-05
15700,7900,100,100,100,100,1.52167e-06
15900,7900,100,100,100,100,2.50596e-06
15900,7700,100,100,100,100,5.72868e-06
15700,7700,100,100,100,100,3.44444e-06
15700,7500,100,100,100,100,7.76743e-06
15900,7500,100,100,100,100,1.30626e-05
15900,7300,100,100,100,100,2.96832e-05
15700,7300,100,100,100,100,1.74339e-05
15300,7300,100,100,100,100,5.71689e-06
15500,7300,100,100,100,100,1.00705e-05
15500,7500,100,100,100,100,4.54851e-06
15300,7500,100,100,100,100,2.62036e-06
15300,7700,100,100,100,100,1.19275e-06
15500,7700,100,100,100,100,2.04238e-06
15500,7900,100,100,100,100,9.12572e-07
15300,7900,100,100,100,100,5.39683e-07
14900,7900,100,100,100,100,1.80285e-07
15100,7900,100,100,100,100,3.14388e-07
15100,7700,100,100,100,100,6.85477e-07
14900,7700,100,100,100,100,3.8752e-07
14900,7500,100,100,100,100,8.26558e-07
15100,7500,100,100,100,100,1.48428e-06
15100,7300,100,100,100,100,3.18875e-06
14900,7300,100,100,100,100,1.7478e-06
14500,7300,100,100,100,100,4.99277e-07
14700,7300,100,100,100,100,9.41818e-07
14700,7500,100,100,100,100,4.52603e-07
14500,7500,100,100,100,100,2.43804e-07
14500,7700,100,100,100,100,1.17891e-07
14700,7700,100,100,100,100,2.15489e-07
14700,7900,100,100,100,100,1.01738e-07
14500,7900,100,100,100,100,5.64988e-08
14700,6900,100,100,100,100,3.94851e-06
14500,6900,100,100,100,100,2.02404e-06
14500,7100,100,100,100,100,1.0114e-06
14700,7100,100,100,100,100,1.93964e-06
14900,7100,100,100,100,100,3.66009e-06
15100,7100,100,100,100,100,6.78966e-06
15100,6900,100,100,100,100,1.4311e-05
14900,6900,100,100,100,100,7.58127e-06
14900,6700,100,100,100,100,1.55101e-05
15100,6700,100,100,100,100,2.98178e-05
15100,6500,100,100,100,100,6.13135e-05
14900,6500,100,100,100,100,3.1289e-05
14700,6500,100,100,100,100,1.57066e-05
14700,6700,100,100,100,100,7.93348e-06
14500,6700,100,100,100,100,3.9955e-06
14500,6500,100,100,100,100,7.76676e-06
14300,6500,100,100,100,100,3.78868e-06
14100,6500,100,100,100,100,1.82577e-06
14100,6700,100,100,100,100,9.72463e-07
14300,6700,100,100,100,100,1.98386e-06
14300,7100,100,100,100,100,5.19454e-07
14300,6900,100,100,100,100,1.0224e-06
14100,6900,100,100,100,100,5.09538e-07
14100,7100,100,100,100,100,2.63082e-07
13900,7100,100,100,100,100,1.31549e-07
13900,6900,100,100,100,100,2.50875e-07
13700,6900,100,100,100,100,1.22202e-07
13700,7100,100,100,100,100,6.50405e-08
13700,6700,100,100,100,100,2.26069e-07
13900,6700,100,100,100,100,4.71246e-07
13900,6500,100,100,100,100,8.70412e-07
13700,6500,100,100,100,100,4.11069e-07
13500,6500,100,100,100,100,1.92587e-07
13500,6700,100,100,100,100,1.07536e-07
13300,6700,100,100,100,100,5.08862e-08
13300,6500,100,100,100,100,8.97001e-08
13100,6500,100,100,100,100,4.18824e-08
12900,6500,100,100,100,100,2.06933e-08
12900,6700,100,100,100,100,1.27253e-08
13100,6700,100,100,100,100,2.4296e-08
13100,6900,100,100,100,100,1.40364e-08
12900,6900,100,100,100,100,8.12089e-09
12900,7100,100,100,100,100,2.98169e-09
13100,7100,100,100,100,100,8.31983e-09
13300,7100,100,100,100,100,1.56998e-08
13300,6900,100,100,100,100,2.8418e-08
13500,6900,100,100,100,100,5.90118e-08
13500,7100,100,100,100,100,3.18915e-08
13500,7300,100,100,100,100,1.69941e-08
13500,7500,100,100,100,100,8.9435e-09
13300,7500,100,100,100,100,4.56575e-09
13300,7300,100,100,100,100,8.52974e-09
13100,7300,100,100,100,100,4.6602e-09
12900,7300,100,100,100,100,1.25904e-09
12900,7500,100,100,100,100,6.41496e-10
13100,7500,100,100,100,100,2.54283e-09
13100,7700,100,100,100,100,1.36489e-09
12900,7700,100,100,100,100,3.40063e-10
12900,7900,100,100,100,100,1.80715e-10
13100,7900,100,100,100,100,7.23805e-10
13300,7900,100,100,100,100,1.26313e-09
13300,7700,100,100,100,100,2.41404e-09
13500,7700,100,100,100,100,4.65576e-09
13500,7900,100,100,100,100,2.40019e-09
13700,7900,100,100,100,100,4.61833e-09
13700,7700,100,100,100,100,9.08735e-09
13900,7700,100,100,100,100,1.76023e-08
13900,7900,100,100,100,100,8.81893e-09
14100,7900,100,100,100,100,1.66241e-08
14300,7900,100,100,100,100,3.08833e-08
14300,7700,100,100,100,100,6.34821e-08
14100,7700,100,100,100,100,3.3668e-08
14100,7500,100,100,100,100,6.75369e-08
14300,7500,100,100,100,100,1.2928e-07
14300,7300,100,100,100,100,2.60607e-07
14100,7300,100,100,100,100,1.34071e-07
13900,7300,100,100,100,100,6.80577e-08
13700,7300,100,100,100,100,3.41434e-08
13700,7500,100,100,100,100,1.77087e-08
13900,7500,100,100,100,100,3.47953e-08
13900,8500,100,100,100,100,1.05285e-09
13700,8500,100,100,100,100,5.75236e-10
13700,8700,100,100,100,100,2.82744e-10
13900,8700,100,100,100,100,5.10425e-10
14100,8700,100,100,100,100,9.09704e-10
14300,8700,100,100,100,100,1.59818e-09
14300,8500,100,100,100,100,3.38642e-09
14100,8500,100,100,100,100,1.90207e-09
14100,8300,100,100,100,100,3.94894e-09
14300,8300,100,100,100,100,7.12821e-09
14300,8100,100,100,100,100,1.4896e-08
14100,8100,100,100,100,100,8.13585e-09
13900,8100,100,100,100,100,4.37866e-09
13900,8300,100,100,100,100,2.15567e-09
13700,8300,100,100,100,100,1.16142e-09
13700,8100,100,100,100,100,2.32595e-09
13500,8100,100,100,100,100,1.22621e-09
13500,8300,100,100,100,100,6.21072e-10
13300,8300,100,100,100,100,3.3643e-10
13300,8100,100,100,100,100,6.54761e-10
13100,8100,100,100,100,100,3.79972e-10
12900,8100,100,100,100,100,9.54749e-11
12900,8300,100,100,100,100,5.00356e-11
13100,8300,100,100,100,100,1.97644e-10
13100,8500,100,100,100,100,1.01918e-10
12900,8500,100,100,100,100,2.59987e-11
12900,8700,100,100,100,100,1.33979e-11
13100,8700,100,100,100,100,5.21405e-11
13300,8700,100,100,100,100,8.66664e-11
13300,8500,100,100,100,100,1.71421e-10
13500,8500,100,100,100,100,3.1199e-10
13500,8700,100,100,100,100,1.5552e-10
13500,8900,100,100,100,100,7.70403e-11
13500,9100,100,100,100,100,3.82534e-11
13300,9100,100,100,100,100,2.21244e-11
13300,8900,100,100,100,100,4.35766e-11
13100,8900,100,100,100,100,2.65485e-11
12900,8900,100,100,100,100,6.86159e-12
12900,9100,100,100,100,100,3.54099e-12
13100,9100,100,100,100,100,1.37505e-11
13100,9300,100,100,100,100,8.36517e-12
12900,9300,100,100,100,100,2.02539e-12
12900,9500,100,100,100,100,1.95886e-12
13100,9500,100,100,100,100,9.92394e-12
13300,9500,100,100,100,100,1.25107e-11
13300,9300,100,100,100,100,1.25884e-11
13500,9300,100,100,100,100,2.02259e-11
13500,9500,100,100,100,100,1.57127e-11
13700,9500,100,100,100,100,2.09902e-11
13900,9500,100,100,100,100,3.05719e-11
13900,9300,100,100,100,100,5.70347e-11
13700,9300,100,100,100,100,3.36981e-11
13700,9100,100,100,100,100,6.72596e-11
13700,8900,100,100,100,100,1.38057e-10
13900,8900,100,100,100,100,2.45813e-10
13900,9100,100,100,100,100,1.17859e-10
14100,9100,100,100,100,100,2.04384e-10
14100,8900,100,100,100,100,4.32305e-10
14300,8900,100,100,100,100,7.49755e-10
14300,9100,100,100,100,100,3.49941e-10
14300,9300,100,100,100,100,1.62923e-10
14100,9300,100,100,100,100,9.66999e-11
14100,9500,100,100,100,100,4.76413e-11
14300,9500,100,100,100,100,7.68508e-11
14500,9500,100,100,100,100,1.25242e-10
14500,9300,100,100,100,100,2.7177e-10
14700,9300,100,100,100,100,4.48334e-10
14700,9500,100,100,100,100,2.03677e-10
14900,9500,100,100,100,100,3.29032e-10
15100,9500,100,100,100,100,5.27624e-10
15100,9300,100,100,100,100,1.18256e-09
14900,9300,100,100,100,100,7.3167e-10
14900,9100,100,100,100,100,1.62482e-09
15100,9100,100,100,100,100,2.64799e-09
15100,8900,100,100,100,100,5.91912e-09
14900,8900,100,100,100,100,3.59904e-09
14700,8900,100,100,100,100,2.16215e-09
14500,8900,100,100,100,100,1.28204e-09
14500,9100,100,100,100,100,5.9126e-10
14700,9100,100,100,100,100,9.86124e-10
14500,8700,100,100,100,100,2.76688e-09
14700,8700,100,100,100,100,4.72159e-09
14700,8500,100,100,100,100,1.02624e-08
14500,8500,100,100,100,100,5.93935e-09
14500,8300,100,100,100,100,1.26724e-08
14500,8100,100,100,100,100,2.68572e-08
14700,8100,100,100,100,100,4.76711e-08
14700,8300,100,100,100,100,2.21856e-08
14900,8300,100,100,100,100,3.82547e-08
14900,8100,100,100,100,100,8.32992e-08
15100,8100,100,100,100,100,1.43323e-07
15100,8300,100,100,100,100,6.49975e-08
15100,8500,100,100,100,100,2.93454e-08
14900,8500,100,100,100,100,1.74751e-08
14900,8700,100,100,100,100,7.94612e-09
15100,8700,100,100,100,100,1.31996e-08
15300,8700,100,100,100,100,2.16682e-08
15500,8700,100,100,100,100,3.52057e-08
15500,8500,100,100,100,100,7.97067e-08
15300,8500,100,100,100,100,4.86447e-08
15300,8300,100,100,100,100,1.08903e-07
15300,8100,100,100,100,100,2.4295e-07
15500,8100,100,100,100,100,4.06106e-07
15500,8300,100,100,100,100,1.80138e-07
15700,8300,100,100,100,100,2.94625e-07
15700,8100,100,100,100,100,6.70283e-07
15900,8100,100,100,100,100,1.0943e-06
15900,8300,100,100,100,100,4.77387e-07
15900,8500,100,100,100,100,2.08193e-07
15700,8500,100,100,100,100,1.29321e-07
15700,8700,100,100,100,100,5.67226e-08
15900,8700,100,100,100,100,9.08235e-08
15700,9100,100,100,100,100,1.09159e-08
15900,9100,100,100,100,100,1.73397e-08
15900,8900,100,100,100,100,3.96565e-08
15700,8900,100,100,100,100,2.48772e-08
15500,8900,100,100,100,100,1.55329e-08
15300,8900,100,100,100,100,9.63156e-09
15300,9100,100,100,100,100,4.27503e-09
15500,9100,100,100,100,100,6.84987e-09
15500,9300,100,100,100,100,3.02111e-09
15300,9300,100,100,100,100,1.89595e-09
15300,9500,100,100,100,100,8.40697e-10
15500,9500,100,100,100,100,1.33339e-09
15700,9500,100,100,100,100,2.10943e-09
15700,9300,100,100,100,100,4.79484e-09
15900,9300,100,100,100,100,7.59606e-09
15900,9500,100,100,100,100,3.33532e-09
15900,9700,100,100,100,100,1.46844e-09
15900,9900,100,100,100,100,6.48494e-10
15700,9900,100,100,100,100,4.11044e-10
15700,9700,100,100,100,100,9.29925e-10
15500,9700,100,100,100,100,5.89292e-10
15300,9700,100,100,100,100,3.73071e-10
15300,9900,100,100,100,100,1.66185e-10
15500,9900,100,100,100,100,2.61098e-10
15500,10100,100,100,100,100,1.1654e-10
15300,10100,100,100,100,100,7.55489e-11
15300,10300,100,100,100,100,3.84872e-11
15500,10300,100,100,100,100,5.38431e-11
15700,10300,100,100,100,100,8.19166e-11
15900,10300,100,100,100,100,1.28101e-10
15900,10100,100,100,100,100,2.87426e-10
15700,10100,100,100,100,100,1.8245e-10
15700,11100,100,100,100,100,4.64303e-11
15900,11100,100,100,100,100,2.04398e-11
15900,10900,100,100,100,100,1.7814e-11
15700,10900,100,100,100,100,2.47145e-11
15700,10700,100,100,100,100,2.29989e-11
15900,10700,100,100,100,100,2.80724e-11
15900,10500,100,100,100,100,5.79847e-11
15700,10500,100,100,100,100,3.87096e-11
15300,10500,100,100,100,100,3.08919e-11
15500,10500,100,100,100,100,2.95584e-11
15500,10700,100,100,100,100,2.81067e-11
15300,10700,100,100,100,100,5.17163e-11
15300,10900,100,100,100,100,1.25018e-10
15500,10900,100,100,100,100,5.14343e-11
15500,11100,100,100,100,100,1.21198e-10
15300,11100,100,100,100,100,3.2136e-10
14900,11100,100,100,100,100,2.09851e-09
15100,11100,100,100,100,100,8.34727e-10
15100,10900,100,100,100,100,3.10057e-10
14900,10900,100,100,100,100,7.51106e-10
14900,10700,100,100,100,100,2.63352e-10
15100,10700,100,100,100,100,1.14785e-10
15100,10500,100,100,100,100,4.80068e-11
14900,10500,100,100,100,100,9.43605e-11
14500,10500,100,100,100,100,4.03838e-10
14700,10500,100,100,100,100,1.97056e-10
14700,10700,100,100,100,100,5.89912e-10
14500,10700,100,100,100,100,1.26347e-09
14500,10900,100,100,100,100,3.88788e-09
14700,10900,100,100,100,100,1.75027e-09
14700,11100,100,100,100,100,5.0698e-09
14500,11100,100,100,100,100,1.16875e-08
14700,10100,100,100,100,100,3.8364e-11
14500,10100,100,100,100,100,5.01985e-11
14500,10300,100,100,100,100,1.30629e-10
14700,10300,100,100,100,100,7.06406e-11
14900,10300,100,100,100,100,4.2612e-11
15100,10300,100,100,100,100,3.40895e-11
15100,10100,100,100,100,100,5.11833e-11
14900,10100,100,100,100,100,3.91783e-11
14900,9900,100,100,100,100,6.91803e-11
15100,9900,100,100,100,100,1.06289e-10
15100,9700,100,100,100,100,2.35625e-10
14900,9700,100,100,100,100,1.48466e-10
14700,9700,100,100,100,100,9.37189e-11
14700,9900,100,100,100,100,4.75787e-11
14500,9900,100,100,100,100,3.74355e-11
14500,9700,100,100,100,100,6.01453e-11
14300,9700,100,100,100,100,4.06765e-11
14100,9700,100,100,100,100,3.08056e-11
14100,9900,100,100,100,100,4.46483e-11
14300,9900,100,100,100,100,3.67734e-11
14300,10300,100,100,100,100,2.41132e-10
14300,10100,100,100,100,100,7.82016e-11
14100,10100,100,100,100,100,1.2647e-10
14100,10300,100,100,100,100,4.23224e-10
13900,10300,100,100,100,100,6.89242e-10
13900,10100,100,100,100,100,1.96386e-10
13700,10100,100,100,100,100,2.81389e-10
13700,10300,100,100,100,100,1.02188e-09
13700,9900,100,100,100,100,7.96794e-11
13900,9900,100,100,100,100,5.99024e-11
13900,9700,100,100,100,100,2.74346e-11
13700,9700,100,100,100,100,2.79937e-11
13500,9700,100,100,100,100,2.98689e-11
13500,9900,100,100,100,100,9.82614e-11
13300,9900,100,100,100,100,1.07438e-10
13300,9700,100,100,100,100,3.03427e-11
13100,9700,100,100,100,100,2.71947e-11
12900,9700,100,100,100,100,4.64922e-12
12900,9900,100,100,100,100,1.65701e-11
13100,9900,100,100,100,100,9.9474e-11
13100,10100,100,100,100,100,3.81268e-10
12900,10100,100,100,100,100,6.35763e-11
12900,10300,100,100,100,100,2.46531e-10
13100,10300,100,100,100,100,1.47095e-09
13300,10300,100,100,100,100,1.54705e-09
13300,10100,100,100,100,100,4.06109e-10
13500,10100,100,100,100,100,3.61954e-10
13500,10300,100,100,100,100,1.35051e-09
13500,10500,100,100,100,100,5.03059e-09
13500,10700,100,100,100,100,1.86632e-08
13300,10700,100,100,100,100,2.24313e-08
13300,10500,100,100,100,100,5.89369e-09
13100,10500,100,100,100,100,5.68392e-09
12900,10500,100,100,100,100,9.5837e-10
12900,10700,100,100,100,100,3.73342e-09
13100,10700,100,100,100,100,2.19929e-08
13100,10900,100,100,100,100,8.52516e-08
12900,10900,100,100,100,100,1.45883e-08
12900,11100,100,100,100,100,5.72825e-08
13100,11100,100,100,100,100,3.31286e-07
13300,11100,100,100,100,100,3.23724e-07
13300,10900,100,100,100,100,8.52734e-08
13500,10900,100,100,100,100,6.88914e-08
13500,11100,100,100,100,100,2.52745e-07
13700,11100,100,100,100,100,1.67639e-07
13700,10900,100,100,100,100,4.75145e-08
13900,10900,100,100,100,100,2.89763e-08
13900,11100,100,100,100,100,9.81461e-08
14100,11100,100,100,100,100,5.20613e-08
14300,11100,100,100,100,100,2.54944e-08
14300,10900,100,100,100,100,8.15981e-09
14100,10900,100,100,100,100,1.60108e-08
14100,10700,100,100,100,100,4.8345e-09
14300,10700,100,100,100,100,2.55682e-09
14300,10500,100,100,100,100,7.87533e-10
14100,10500,100,100,100,100,1.43761e-09
13900,10500,100,100,100,100,2.42173e-09
13700,10500,100,100,100,100,3.70296e-09
13700,10700,100,100,100,100,1.33237e-08
13900,10700,100,100,100,100,8.4291e-09
13900,11700,100,100,100,100,3.37684e-06
13700,11700,100,100,100,100,6.72163e-06
13700,11900,100,100,100,100,2.20084e-05
13900,11900,100,100,100,100,1.03763e-05
14100,11900,100,100,100,100,4.47678e-06
14300,11900,100,100,100,100,1.80491e-06
14300,11700,100,100,100,100,6.57719e-07
14100,11700,100,100,100,100,1.54533e-06
14100,11500,100,100,100,100,5.13828e-07
